task_text,step_idx,row_i,row_j,similarity,same_obs,obs_i,obs_j
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,95,538,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,95,551,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,95,760,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,98,311,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,98,523,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,98,527,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,98,538,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,98,551,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,98,760,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,311,523,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,311,527,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,311,538,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,311,551,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,311,760,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,523,527,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,523,538,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,523,551,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,523,760,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,527,538,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,527,551,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,527,760,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,538,551,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,538,760,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",3,551,760,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,94,312,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,94,313,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,94,324,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,94,532,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,94,547,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,94,759,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,94,770,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,312,313,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,312,324,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
"Find me home office furniture sets for dining room, living room with color: taupe | orange, and item shape: runner, and size: 7 ft 9 in x 10 ft 8 in, and price lower than 70.00 dollars.",4,312,532,1.0,True,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in ,'Back to Search' [SEP] '< Prev' [SEP] 'size' [SEP] '1 ft 9 in x 7 ft 2 in' [SEP] '3 ft 7 in x 5 ft 2 in' [SEP] '5 ft 2 in x 7 ft 4 in' [SEP] '5 ft 3 in x 7 ft 5 in' [SEP] '7 ft 8 in' [SEP] '7 ft 8 in 
